l_name,email,f_name,age,salary,height,interest,country,is_dirty
Gottlieb,berkeley.edu,Leopold,36,50976,161,Writing,Burkina,0
Geeter,uni-trier.de,Kiochi,33,34731,164,Blogging,New Zealand,0
Kamiko,brandeis.edu,Uttam,58,59861,168,Painting,Philippines,0
Khodabandeh,cohera.com,Petr,29,57500,156,Reading,Suriname,0
Kayton,ac.uk,Sandrine,25,45858,157,Soccer,Senegal,0
Iscoe,uregina.ca,Wenbo,23,34586,155,Cinema,Burundi,0
Bouquet,smu.edu,Shelby,39,51954,157,Cinema,St Lucia,0
Varnai,bellatlantic.net,Nizar,43,47938,164,Sculpting,Gabon,0
Robson,versata.com,Kexiang,38,48427,178,Basketball,Netherlands,0
Simone,okcu.edu,Marija,18,32812,165,Programming,Swaziland,0
Dydek,cwru.edu,Dongki,73,54883,172,Basketball,Namibia,0
Nikander,oracle.com,Kinh,41,60721,184,Photography,Monaco,0
Acioly,uwo.ca,Gopal,56,65239,182,Travelling,Taiwan,0
Ulman,umd.edu,Susuma,18,34847,186,Guitar,Honduras,0
Vosburgh,usa.net,Yijun,22,42358,182,Swimming,Mozambique,0
Hardaway,sbphrd.com,Ivailo,32,34805,171,Drawing,Malta,0
Weidenbach,ucf.edu,Markos,33,48282,155,Skating,Taiwan,0
Naccarato,ucr.edu,Alan,51,45648,169,Piano,United Arab Emirates,0
Cusworth,rice.edu,Maury,20,30601,155,Photography,Bulgaria,0
Gire,ncr.com,Elpida,39,51823,160,Travelling,Albania,0
Hameroff,yahoo.com,Yahiko,33,42939,166,Singing,Sudan,0
Tzaban,ucd.ie,Pertti,27,58819,162,Singing,South Africa,0
Poch,filelmaker.com,Xing,46,46339,176,Hockey,Uruguay,0
Kato,columbia.edu,Ibrahim,18,49983,161,Singing,Montenegro,0
Bennet,llnl.gov,Sadali,42,53640,178,Painting,Tuvalu,0
Koymen,ust.hk,Keerthi,18,67910,176,Piano,Uzbekistan,0
Wirl,lucent.com,Young,19,35857,158,Blogging,San Marino,0
Cavalli,tue.nl,Yunheung,49,43702,172,Writing,Paraguay,0
Walrath,uic.edu,Sadasaburoh,29,58910,178,Hockey,South Sudan,0
Erwig,filelmaker.com,Satu,44,56669,158,Soccer,Lithuania,0
Mundy,uni-sb.de,Jonanthan,25,46503,172,Blogging,Djibouti,0
Blom,upenn.edu,Ryosaku,65,51835,165,Sculpting,Mauritius,0
Fortune,verity.com,Moira,18,50013,164,Painting,Sudan,0
Flessner,duke.edu,Janell,41,36248,182,Writing,Paraguay,0
Taubner,ucf.edu,Renger,42,48329,165,Reading,Uruguay,0
Dayana,tue.nl,Drago,31,40459,175,Poker,Comoros,0
Murai,umkc.edu,Patti,28,51055,172,Volleyball,Bosnia Herzegovina,0
Hoepman,telcordia.com,Vasant,36,57255,166,Football,Moldova,0
Kameny,lehner.net,Goff,19,45868,155,Piano,Malta,0
Franzblau,edu.cn,Marinette,53,48803,165,Tennis,Morocco,0
Macrosson,sunysb.edu,Yik,27,49440,173,Singing,Egypt,0
Gull,co.in,Esma,18,46963,162,Volleyball,Montenegro,0
Ingravallo,purdue.edu,Bassam,47,41628,179,Travelling,Japan,0
Quackenbush,zambeel.com,Wanda,18,59475,174,Cinema,Luxembourg,0
Doudou,ucla.edu,Diethelm,45,43169,155,Poker,Algeria,0
Kittredge,infomix.com,Brig,33,43257,167,Guitar,Vanuatu,0
Peak,ucr.edu,Cirano,18,60088,178,Volleyball,Tonga,0
Pargas,ucla.edu,Krzyszfof,28,50948,162,Skating,Trinidad and Tobago,0
Ochoa,cnr.it,Hanna,33,56588,164,Football,Ecuador,0
Nudd,ucr.edu,Betty,18,57140,177,Running,Lesotho,0
Starr,sleepycat.com,Chengxiang,28,53529,177,Programming,Fiji,0
Villani,broadquest.com,Toshimasa,25,53235,155,Drawing,Malta,0
Roache,uqam.ca,Madan,31,63061,165,Sculpting,Sao Tome and Principe,0
Agius,wisc.edu,Qiong,28,43888,177,Gaming,Sierra Leone,0
Ismaeil,crossgain.com,Helaman,18,51168,155,Running,Tuvalu,0
Haddawy,umich.edu,Domenico,19,44144,164,Reading,Republic of Ireland,0
Vinay,bell-labs.com,Nasi,42,43624,159,Drums,Yemen,0
Hooper,columbia.edu,Huajun,19,63612,162,Volleyball,Congo,0
Buehler,okcu.edu,Natacha,48,53475,175,Football,Vanuatu,0
Hashemian,llnl.gov,Keijiro,38,54095,167,Painting,Djibouti,0
Azuma,uic.edu,Dipti,18,59193,155,Soccer,Nepal,0
Machesky,savera.com,Janina,18,42996,167,Singing,Macedonia,0
Vauttier,berkeley.edu,Christoph,58,67732,160,Poker,El Salvador,0
Duris,llnl.gov,Ravinder,30,73617,158,Volleyball,Jordan,0
Pescio,yorku.ca,Giuliano,20,62765,155,Drawing,Switzerland,0
Kavanagh,ntua.gr,Jozo,20,49173,173,Poker,Namibia,0
Blumberg,panasonic.com,Crystal,27,47829,161,Singing,United Kingdom,0
Ungar,sybase.com,Lauren,20,45633,155,Poker,Senegal,0
Gordesch,uga.edu,Edel,45,39147,155,Skating,Angola,0
Schiller,ac.uk,Azad,22,64648,178,Blogging,Niger,0
Hallissey,uni-freiburg.de,Zongming,30,60522,173,Hockey,Kenya,0
Kalyanakrishnan,msn.com,Fangju,21,64174,161,Cinema,Zambia,0
Gravano,cas.cz,Lisa,47,28114,161,Drawing,Swaziland,0
Szymczak,rpi.edu,Karama,20,48525,168,Cinema,Germany,0
Balboni,cas.cz,Weifeng,18,56019,167,Gaming,Liberia,0
Tullis,ufl.edu,Fulong,35,57260,164,Writing,Moldova,0
Schlabach,ogi.edu,Enrico,18,52646,170,Gaming,Albania,0
Picton,ac.jp,Arie,32,58570,183,Drawing,Brunei,0
Blaschka,gmu.edu,Xiaoqun,18,57852,163,Basketball,Azerbaijan,0
Perkins,lehner.net,Styliani,46,46309,168,Guitar,Iran,0
Schwiegelshohn,lante.com,Yali,30,63501,164,Programming,France,0
Haddley,dec.com,Munehiko,33,59566,171,Guitar,Zambia,0
Ravasio,cwi.nl,Petr,18,34606,164,Cinema,Zimbabwe,0
Krider,earthlink.net,Jianhao,44,45911,167,Programming,Bosnia Herzegovina,0
Pick,lri.fr,Azuma,21,54007,172,Cinema,Cameroon,0
Anguilar,unbc.ca,Cassandra,55,28382,168,Basketball,Comoros,0
Gosh,ucsd.edu,Harpal,33,41361,169,Travelling,Israel,0
Lorin,gmu.edu,Jhyda,35,46554,181,Football,Netherlands,0
Jingmin,compaq.com,Jun,28,62715,173,Reading,Guyana,0
Rill,auc.dk,Marino,46,41115,180,Drums,Ethiopia,0
Duggan,purdue.edu,Moredachi,40,34839,155,Hockey,Comoros,0
Balcer,forth.gr,Neelam,35,53833,165,Piano,Luxembourg,0
Coscoy,uwaterloo.ca,Giordano,29,35804,170,Blogging,Iceland,0
Dulin,cornell.edu,Guanghui,33,63823,170,Sculpting,Ethiopia,0
Szpakowicz,cabofalso.com,Seonghee,21,54089,179,Blogging,Djibouti,0
Fandrianto,conclusivestrategies.com,Soraja,33,55217,169,Drums,Qatar,0
Warschat,ogi.edu,Froduald,29,35987,184,Reading,Andorra,0
Boden,lehner.net,Huu,32,46048,159,Cinema,Russian Federation,0
Knapik,nyu.edu,Yoshiteru,30,40068,183,Skating,Madagascar,0
Ratz,twsu.edu,Aamod,39,57119,168,Reading,Democratic Republic of Congo,0
Antognini,rpi.edu,Afzal,46,66753,176,Volleyball,Grenada,0
Ennals,nwu.edu,Rabi,43,48129,176,Painting,Uganda,0
Hasteer,uiuc.edu,Johathan,36,52746,176,Sculpting,Algeria,0
Reggio,rice.edu,Hai,18,53789,172,Guitar,Burkina,0
McIlraith,msn.com,Beshir,67,37671,165,Poker,India,0
Chattergy,umb.edu,Katharine,18,58999,165,Swimming,Tunisia,0
Nergos,auc.dk,Hwayong,27,39223,162,Writing,Democratic Republic of Congo,0
Arafa,smu.edu,Birkett,28,40383,163,Swimming,Burundi,0
Ranft,clustra.com,Dekang,33,50273,165,Swimming,Guyana,0
Guck,lehner.net,Keshav,18,52056,172,Poker,Switzerland,0
Choobineh,uni-sb.de,Tiko,57,55230,170,Football,Pakistan,0
Dahr,unf.edu,Ossama,18,53169,169,Basketball,Netherlands,0
Belleghem,sbphrd.com,Libero,33,49996,183,Swimming,Bahrain,0
Abramov,yahoo.com,Raghu,44,44358,159,Painting,Australia,0
Buttazzo,cnr.it,Junling,29,49939,174,Piano,Iraq,0
Rauglaudre,uwindsor.ca,Fillia,18,40672,161,Guitar,Kuwait,0
Ateniese,cas.cz,Salim,29,52414,156,Tennis,Cameroon,0
McIlraith,uni-sb.de,Dannz,44,72704,173,Painting,Marshall Islands,0
Stassinopoulos,uni-marburg.de,Toyohide,42,47496,165,Tennis,Uruguay,0
Cat,bellatlantic.net,Kiyotoshi,22,49110,167,Poker,Marshall Islands,0
Meuss,csufresno.edu,Lynda,35,54023,168,Gaming,Taiwan,0
Banach,purdue.edu,Krishnan,63,51702,155,Writing,Afghanistan,0
Boucherie,ac.uk,Sheilah,18,72606,156,Guitar,Russian Federation,0
Bao,unl.edu,Lodewijk,33,43889,167,Travelling,Romania,0
Coorg,ualberta.ca,Tomomasa,40,54981,165,Drawing,South Sudan,0
Kauffmann,umd.edu,Hillel,28,43029,179,Skating,Slovenia,0
Geibel,bellatlantic.net,Fumiyuki,45,47087,155,Soccer,Bosnia Herzegovina,0
Barriere,conclusivestrategies.com,Jenwei,40,42247,176,Hockey,Tunisia,0
Pajarola,filemaker.com,Aurobindo,27,61941,159,Running,Mauritius,0
Routh,baylor.edu,Ranga,33,39208,157,Swimming,Bulgaria,0
Abarbanel,ucsb.edu,Mingsen,26,39515,167,Basketball,Grenada,0
Collaud,fernuni-hagen.de,Hoa,41,38235,172,Programming,Indonesia,0
Carrive,co.in,Benno,45,59660,157,Sculpting,Gambia,0
Retz,csufresno.edu,Justin,35,34242,164,Swimming,United Kingdom,0
Varnai,edu.sg,Ram,23,50241,179,Drums,Fiji,0
Vaidyanathan,edu.hk,Xinhau,42,41934,170,Poker,Samoa,0
Bartschi,mitre.org,Armond,27,56121,167,Soccer,Venezuela,0
Viccari,sybase.com,Atila,57,46937,168,Drawing,Zimbabwe,0
Arbab,umb.edu,Giampiero,58,56616,156,Piano,Senegal,0
Musse,ucsb.edu,Takenao,37,39797,170,Piano,Afghanistan,0
Merckt,nwu.edu,Sadaki,18,46537,178,Sculpting,Senegal,0
Heckerman,ucf.edu,Abdul,36,50951,163,Tennis,Mozambique,0
Koshimizu,sleepycat.com,Rajendra,29,38963,165,Blogging,San Marino,0
Feinberg,uni-muenster.de,Miroslawa,31,47442,159,Travelling,Cyprus,0
Suwa,toronto.edu,Kostas,69,56607,174,Blogging,Cambodia,0
Tchuente,ac.jp,Pythagoras,21,49767,166,Programming,Brunei,0
Schroff,lante.com,Gilles,29,52811,162,Volleyball,Spain,0
Daskalova,uni-sb.de,Povl,38,48008,167,Skating,Maldives,0
Rauscher,microsoft.com,Kincho,29,47105,172,Volleyball,Botswana,0
Rosen,microsoft.com,Munir,25,57521,165,Blogging,Gambia,0
Alway,nyu.edu,Schuyler,32,40722,166,Tennis,Palau,0
Murrill,uni-marburg.de,Arlaana,32,51949,156,Guitar,Iraq,0
Formenti,versata.com,Otomar,19,56734,155,Reading,Bosnia Herzegovina,0
Bakhtiari,telcordia.com,Gesualdo,34,49769,176,Cinema,Tuvalu,0
Wrigley,umich.edu,Debasish,18,42056,176,Painting,Afghanistan,0
Rive,cas.cz,Steve,18,50445,160,Cinema,Vietnam,0
Vegdahl,sbphrd.com,Yanni,45,42481,161,Volleyball,San Marino,0
Benhamou,umass.edu,Pierpaolo,35,62282,160,Soccer,Antigua and Barbuda,0
Mittal,informix.com,Dinkar,48,56199,176,Cinema,Malaysia,0
Suomi,memphis.edu,Eberhard,21,63742,155,Painting,Belgium,0
Meyke,uqam.ca,Souvik,42,49827,165,Drums,South Sudan,0
Eustace,forwiss.de,Hiroshi,55,61355,173,Poker,Seychelles,0
Inenaga,dec.com,Hayao,39,71530,161,Travelling,Comoros,0
Kahl,dec.com,Mansoor,56,70863,155,Drums,Sri Lanka,0
Freedom,ac.uk,Ceri,41,43886,177,Painting,Angola,0
Erol,baylor.edu,Raewyn,18,65923,171,Writing,Haiti,0
Huberman,clustra.com,Yongqiao,28,45773,167,Basketball,Peru,0
Guckenheimer,concentric.net,Cornelius,22,33773,172,Blogging,Malta,0
Kaly,msn.com,Gianni,37,58820,165,Cinema,Iraq,0
Sueyoshi,lri.fr,Christi,52,50697,175,Piano,Brazil,0
Sweller,imag.fr,Ananlada,52,45335,155,Football,Sierra Leone,0
Wyckoff,edu.hk,Minsuk,71,39750,184,Drawing,South Sudan,0
Talwar,uiuc.edu,Zhibin,18,54203,155,Basketball,Tuvalu,0
Ravishankar,poznan.pl,Ardian,50,37427,186,Poker,Belarus,0
Marjeta,itc.it,Aantony,23,64869,189,Sculpting,Lebanon,0
Motwani,lucent.com,Sulin,20,59168,158,Cinema,Suriname,0
Prini,pi.it,Gunilla,21,77538,175,Football,Afghanistan,0
Adamczyk,umkc.edu,Kapil,35,38962,155,Travelling,Seychelles,0
Schilier,uni-mannheim.de,Tareq,32,53149,169,Basketball,Sao Tome and Principe,0
Foulk,co.in,Douglas,21,58173,182,Gaming,Israel,0
Rajamony,arizona.edu,Yoshiyuki,23,53430,155,Programming,Libya,0
Wetprasit,cwru.edu,Alasdair,45,57859,182,Soccer,Tonga,0
Paczkowski,newpaltz.edu,Amichai,34,63870,156,Drawing,Slovakia,0
Poehlman,ac.kr,Parick,18,49381,176,Soccer,Azerbaijan,0
Bhanu,cas.cz,Maciej,52,43198,183,Photography,Dominica,0
Stary,columbia.edu,Nayla,18,47670,165,Tennis,Cuba,0
Rezende,uwo.ca,Servet,28,40711,155,Football,Paraguay,0
Kingham,earthlink.net,Ting,18,37997,172,Basketball,Japan,0
VanScheik,unizh.ch,Dharmaraja,40,48513,185,Writing,Antigua and Barbuda,0
Ashraf,monmouth.edu,Fangqing,18,46593,167,Poker,Brunei,0
Xerokostas,hp.com,Jingwen,20,45195,174,Drums,Guatemala,0
Mobasher,co.in,Phenil,40,40357,179,Programming,Oman,0
Karstu,neu.edu,Pratul,31,35043,169,Hockey,Liberia,0
Cashman,sfu.ca,Panagiotis,19,51977,165,Football,Brunei,0
Lundquist,nodak.edu,Pierluigi,59,57333,180,Blogging,Myanmar,0
Abate,compaq.com,KyungOh,35,48372,159,Singing,Croatia,0
Viveros,uni-mb.si,Luiz,31,61031,172,Volleyball,Palau,0
Roeseler,rwth-aachen.de,Michal,36,71949,178,Guitar,Sweden,0
Aitken,uregina.ca,Avner,36,36428,176,Poker,Bhutan,0
Kubierschky,uni-mannheim.de,Hazel,47,50265,161,Poker,Kiribati,0
Will,uu.se,Eser,38,45889,184,Painting,Czech Republic,0
Giaccio,broadquest.com,Fouad,45,62087,157,Poker,Cambodia,0
Raoux,ask.com,Carolos,52,35755,189,Sculpting,Monaco,0
Bail,sun.com,Krishnamoorthy,38,38149,157,Guitar,Panama,0
Fraysseix,uwindsor.ca,Rogelio,20,58236,168,Basketball,Singapore,0
Sichman,uni-mb.si,Roma,26,75645,180,Photography,Burkina,0
Michaeli,washington.edu,Pum,44,57678,171,Tennis,Saudi Arabia,0
Ortmann,msn.com,Miki,42,64269,168,Travelling,Togo,0
Tollander,bellatlantic.net,Sakir,50,32774,168,Cinema,Sudan,0
Winsborough,ul.pt,Zicheng,27,42097,158,Singing,Netherlands,0
Gulla,labs.com,Hironao,18,43917,175,Photography,Panama,0
Slagle,njit.edu,Dunja,18,74628,188,Travelling,Macedonia,0
Eliyahu,informix.com,Sangyeun,40,45749,169,Photography,Eritrea,0
Demiroz,unical.it,Ladjel,32,56092,188,Soccer,Mozambique,0
Mambella,unbc.ca,Vishu,42,49635,168,Skating,Grenada,0
Bui,itc.it,Ranjan,22,49764,155,Volleyball,Niger,0
Stieger,uwo.ca,Aditya,33,44706,156,Guitar,Qatar,0
Spalazzi,rpi.edu,Toshi,30,35364,173,Photography,Yemen,0
Azagury,clarkson.edu,Chihong,18,23384,170,Soccer,Senegal,0
Zartmann,edu.hk,Finn,28,36199,178,Swimming,Sierra Leone,0
Morrow,ab.ca,Shuhua,25,56304,155,Cinema,Luxembourg,0
Onuegbe,uwaterloo.ca,Helmar,23,53569,182,Volleyball,Angola,0
Grun,okcu.edu,Bruna,55,56429,184,Programming,Libya,0
Drobnic,sbphrd.com,Lofti,44,39968,182,Guitar,Kazakhstan,0
Chi,nyu.edu,Eskil,32,54504,155,Sculpting,Niger,0
Maraist,rpi.edu,Reagan,35,46146,176,Drums,Armenia,0
Cowan,verity.com,Lang,55,55656,171,Reading,Fiji,0
Grinter,smu.edu,Rajaram,60,46725,180,Drawing,Bhutan,0
Olken,auc.dk,Esmond,25,31170,161,Running,Cape Verde,0
Uthaisombut,fernuni-hagen.de,Ilies,25,46777,190,Basketball,Ghana,0
Heisel,sunysb.edu,Takayuli,18,57322,168,Skating,Angola,0
Stamp,solidtech.com,Kweku,42,51226,173,Piano,Ivory Coast,0
Khedro,ufl.edu,Georghios,41,61412,181,Singing,Myanmar,0
Hanchek,concentric.net,Zhongzhi,19,59365,166,Volleyball,Venezuela,0
Ballou,ac.uk,Sidhar,56,43073,162,Sculpting,Turkmenistan,0
Hanchek,wisc.edu,Malu,43,29030,176,Drawing,Malta,0
Twardowski,imag.fr,Kozo,37,43396,166,Reading,Belgium,0
Rappoport,bell-labs.com,Hiroto,32,58914,155,Drums,Slovakia,0
Olech,ucd.ie,Conal,46,38502,173,Writing,Marshall Islands,0
Tabuchi,ac.uk,Petri,18,50704,176,Piano,Cameroon,0
Priami,cti.gr,Qiong,18,44132,170,Basketball,Grenada,0
Khair,umkc.edu,Olgo,33,41990,170,Poker,Madagascar,0
Partsch,labs.com,Toshiaki,18,42665,171,Singing,Andorra,0
Minsker,prc.com,Aurelie,25,57095,162,Singing,Tuvalu,0
Ahn,uic.edu,Shinnichi,45,48731,156,Writing,Uzbekistan,0
Deswarte,ucsd.edu,Weiping,44,49369,167,Blogging,Malaysia,0
Klupsz,panasonic.com,Tsang,32,41187,168,Basketball,Honduras,0
Decleir,ac.uk,Hongzhang,47,40877,166,Singing,Costa Rica,0
Gahlot,uiuc.edu,Zoe,34,49317,181,Blogging,Micronesia,0
Portugali,ab.ca,Fred,28,48948,164,Photography,Mongolia,0
Dare,sdsc.edu,Annegret,18,55878,158,Reading,Mexico,0
Drobnic,filemaker.com,Ganrav,50,47707,174,Cinema,Brunei,0
Shillner,njit.edu,Gowri,19,56616,179,Sculpting,Mexico,0
Twardowski,broadquest.com,Diomidis,18,51751,176,Basketball,Slovenia,0
Selwood,smu.edu,Naranker,31,57108,170,Volleyball,Slovakia,0
Kuwabara,bell-labs.com,Fakher,18,52749,175,Piano,Saint Vincent and the Grenadines,0
Kilgore,lehner.net,Rafols,39,56188,172,Football,Tajikistan,0
Gursel,ibm.com,Karon,45,47581,161,Hockey,St Kitts and Nevis,0
Brazdil,mit.edu,Wensheng,29,46883,161,Tennis,United Kingdom,0
Zirkelbach,ucsd.edu,Pnina,25,49493,179,Travelling,Chad,0
Osoba,purdue.edu,Giorgos,22,50934,180,Hockey,Canada,0
Sidou,filelmaker.com,Jaerheen,44,44248,177,Gaming,East Timor,0
Mihaylov,ac.jp,Jintae,31,55968,174,Skating,Lithuania,0
Mingo,sleepycat.com,Sandy,40,50596,157,Photography,Sweden,0
Standera,filemaker.com,Mitsuru,38,44668,164,Skating,Oman,0
Orengo,columbia.edu,Curd,18,65062,155,Basketball,Andorra,0
Kanneganti,cas.cz,Ware,18,47143,172,Writing,Colombia,0
Marrevee,microsoft.com,Elham,41,44907,162,Gaming,Guinea,0
Iman,dauphine.fr,Antonia,18,58828,181,Travelling,Tajikistan,0
Henseler,uni-muenster.de,Masahiro,43,54297,177,Football,Tonga,0
Maxson,unf.edu,Gita,62,46528,171,Football,San Marino,0
Dondis,ask.com,Jintae,28,62433,157,Reading,Burundi,0
Kogge,upenn.edu,Dongmyun,18,44611,162,Blogging,Republic of Ireland,0
Lewandowski,umkc.edu,Abimbola,51,38235,172,Sculpting,Vatican City,0
Dinkloh,uni-mb.si,Ferrante,37,40579,172,Hockey,United Arab Emirates,0
Fergany,oracle.com,Frieda,21,66306,163,Travelling,Chile,0
Eklundh,ogi.edu,Filip,18,48093,184,Soccer,Brunei,0
Weisman,ac.be,Traugot,24,51821,171,Blogging,Gambia,0
Lavington,lehner.net,Estelle,45,42302,173,Swimming,Australia,0
Pietro,ou.edu,ChengFu,34,80298,173,Guitar,Haiti,0
Ushio,uwaterloo.ca,Roddy,53,50376,155,Piano,Ivory Coast,0
Hobby,columbia.edu,Yasemin,50,51190,157,Soccer,Vanuatu,0
Quackenbush,unbc.ca,Doub,18,38575,173,Skating,Spain,0
Merel,okcu.edu,Guillermo,62,38406,170,Soccer,Honduras,0
Braunmuller,llnl.gov,Eddie,18,57916,159,Skating,Liberia,0
Renz,microsoft.com,Rein,18,51250,162,Piano,Qatar,0
Vivekananda,washington.edu,Edie,34,34165,155,Running,Andorra,0
Poss,evergreen.edu,Imanuddin,18,53778,179,Drawing,Zambia,0
Sylla,ubs.com,Oren,18,47744,158,Soccer,Estonia,0
Holmgren,berkeley.edu,Tulika,32,39936,174,Hockey,Vanuatu,0
Manolakos,sun.com,Zhiqun,68,47132,157,Sculpting,Trinidad and Tobago,0
Eskesen,berkeley.edu,Yorick,34,41484,155,Blogging,East Timor,0
Rieu,duke.edu,Loss,30,60133,160,Gaming,Austria,0
Wuytack,sybase.com,Agostinho,19,54741,169,Programming,Rwanda,0
Nagamachi,clarkson.edu,Qujun,18,65067,155,Volleyball,Denmark,0
Gregg,uga.edu,Ricky,18,51150,164,Tennis,San Marino,0
Ebeling,ac.be,Roel,22,62489,163,Volleyball,Suriname,0
Rowan,ucr.edu,JooFung,18,54248,174,Blogging,Libya,0
Krishnan,upenn.edu,Kenrick,39,66537,156,Poker,Bangladesh,0
Gottsman,cwi.nl,Funda,29,29446,160,Gaming,Malawi,0
Clapp,ncr.com,Rostam,47,54746,165,Skating,Saudi Arabia,0
Ginneken,nyu.edu,Antonina,18,26303,170,Football,Cuba,0
Gupte,dec.com,Suranjan,22,54680,179,Basketball,Panama,0
Straney,stanford.edu,Thanasis,47,39989,155,Gaming,Serbia,0
Kempkens,csufresno.edu,Trijntje,31,45238,167,Drums,Dominica,0
Saraswat,ogi.edu,Surnjani,50,41389,166,Sculpting,Eritrea,0
Papelis,unl.edu,Vangalur,49,35250,155,Gaming,Cambodia,0
Rauma,lante.com,Tefko,32,31238,157,Reading,Korea North,0
Brownrigg,ou.edu,Moheb,19,53221,172,Singing,Turkmenistan,0
McMorris,stanford.edu,Catalina,18,45400,177,Painting,United Kingdom,0
Vazquez,poly.edu,Mingjian,21,52965,170,Tennis,Andorra,0
Shibasaki,llnl.gov,Shao,38,37431,176,Guitar,Slovakia,0
Mayerwieser,uni-mannheim.de,Rema,25,43511,164,Sculpting,Bhutan,0
Zhongxiu,uni-sb.de,Pinio,55,59951,178,Running,France,0
Stiver,ncr.com,Dadong,25,47619,155,Gaming,Oman,0
Nitzan,msstate.edu,Rame,23,39488,193,Reading,Greece,0
Buy,acm.org,Eugen,54,46303,164,Drawing,Qatar,0
Grizzle,njit.edu,Kyoo,21,42960,175,Skating,Canada,0
Kreutz,uni-mannheim.de,Elizabeth,18,43464,162,Reading,Saudi Arabia,0
Zolla,oracle.com,Orrin,28,38784,157,Guitar,Jordan,0
Manmatha,poznan.pl,Hongxing,35,29733,167,Writing,Uganda,0
McClurg,compaq.com,Naoto,32,69048,183,Tennis,Bahamas,0
Coney,versata.com,Tetsushi,46,31484,170,Tennis,Paraguay,0
Bhagavan,concentric.net,Greta,30,64972,169,Swimming,Namibia,0
Deo,nwu.edu,Shuetsu,21,48367,167,Football,Sudan,0
Schuchardt,ucr.edu,Shigeharu,30,37381,155,Photography,Bulgaria,0
Shibasaki,earthlink.net,Vasilios,63,43868,168,Guitar,Saudi Arabia,0
Zhang,cmu.edu,Kousuke,39,55949,171,Soccer,China,0
Mezyk,intersys.com,Takumi,23,38473,155,Running,Portugal,0
Murugesan,uni-mannheim.de,Reto,54,40072,164,Blogging,Botswana,0
Prevel,ogi.edu,Atreye,19,52076,164,Blogging,Lesotho,0
Diaconis,verity.com,Muhsen,21,41319,173,Photography,Spain,0
Lamparter,cabofalso.com,Yongmin,57,42629,157,Gaming,Montenegro,0
Selwood,ab.ca,Hudai,31,45307,165,Volleyball,Jamaica,0
Ang,njit.edu,Pete,18,49982,162,Piano,Bangladesh,0
Witschorik,prc.com,Jaechun,23,36243,169,Travelling,Turkey,0
Potharst,cti.gr,Yeheskel,55,51290,156,Programming,Cameroon,0
Gabalda,informix.com,Kersti,18,47249,155,Blogging,Belarus,0
Simkin,umb.edu,Emily,39,37142,161,Travelling,Costa Rica,0
Winkels,acm.org,Zhenbing,49,48214,182,Piano,Ghana,0
Car,pitt.edu,Naser,32,57672,177,Travelling,Lithuania,0
Wolniewicz,ucsd.edu,Masayasu,18,40463,173,Photography,Mauritius,0
Giradot,wpi.edu,Madge,29,45713,165,Swimming,Laos,0
Smotherman,airmail.net,Eneia,51,36308,155,Running,Seychelles,0
Narahari,concordia.ca,Fran,23,52766,187,Drums,Netherlands,0
Yabe,airmail.net,Hillel,28,52122,170,Blogging,Morocco,0
Olveszky,temple.edu,Ulric,25,31044,157,Writing,Saint Vincent and the Grenadines,0
Gilon,umich.edu,Deekap,38,47391,176,Drawing,South Sudan,0
Lamparter,unf.edu,Corey,18,38963,158,Drawing,Dominica,0
Jaklic,uni-sb.de,Aristide,45,53618,173,Basketball,Cape Verde,0
Pinar,sunysb.edu,Pierpaolo,26,58105,166,Soccer,Spain,0
Broos,uni-muenster.de,Adly,18,56905,172,Volleyball,Croatia,0
Petersohn,uregina.ca,Qingsheng,40,40545,176,Reading,Czech Republic,0
Emden,uu.se,Miriam,31,37518,169,Travelling,Republic of Ireland,0
Tanemo,yahoo.com,Surveyors',36,47156,155,Guitar,Spain,0
Demleitner,njit.edu,Pasquale,32,49395,169,Basketball,Egypt,0
Kruseman,umkc.edu,Manibrata,55,44476,179,Drawing,Moldova,0
Tomas,uiuc.edu,Hiroya,22,63909,160,Photography,Andorra,0
Monteverde,berkeley.edu,Fredrik,30,55467,174,Painting,United Kingdom,0
Cohoon,cwi.nl,Giulia,32,47462,170,Volleyball,Thailand,0
Ursu,msstate.edu,Nectaria,30,52517,163,Swimming,Yemen,0
Flagella,uni-freiburg.de,Vinton,18,39912,181,Piano,Philippines,0
Goktas,llnl.gov,Donia,31,39354,174,Cinema,Mauritius,0
Feldmann,bellatlantic.net,Vassili,23,52181,172,Football,Guyana,0
Cichosz,auth.gr,Oris,47,65348,180,Poker,Guyana,0
Aboutabl,uic.edu,Sedat,25,36179,178,Drums,Afghanistan,0
Lueh,sun.com,Mabo,31,58054,176,Reading,Democratic Republic of Congo,0
Zetterberg,stanford.edu,Juliet,18,40942,159,Skating,Gambia,0
Mussehl,ucla.edu,Ilan,18,44253,175,Cinema,Namibia,0
Gras,edu.hk,Kimikazu,56,44699,167,Football,Egypt,0
Korbar,mit.edu,Nabuo,18,59845,169,Reading,Bolivia,0
Landweber,cas.cz,Serif,18,54131,182,Blogging,Samoa,0
Rande,smu.edu,Anselm,43,43062,155,Drums,Lebanon,0
Iwadera,nodak.edu,Florentin,21,37616,172,Drawing,Turkey,0
Sidebottom,msstate.edu,Wanda,23,54320,155,Skating,Czech Republic,0
Wilhelm,ntua.gr,Annalina,20,56765,157,Tennis,Honduras,0
Bale,toronto.edu,Motoyasu,31,49509,170,Reading,Bangladesh,0
